Tweet id,Tweet permalink,Tweet text,Content,Type,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1084535807438917633,https://twitter.com/hitRECordJoe/status/1084535807438917633,Post a good photo from your phone here: https://t.co/t3M1pTOVf8,Challenge,Photo,2019-01-13 19:41 +0000,139086,1638,0.011776886243043900,14,171,171,149,896,0,237,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084511669592551424,https://twitter.com/hitRECordJoe/status/1084511669592551424,@SiAn0924 Yessss!!,Response,Response,2019-01-13 18:05 +0000,1242,39,0.03140096618357490,0,1,6,5,0,0,27,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084502680792453123,https://twitter.com/hitRECordJoe/status/1084502680792453123,"Name this green goblin chef. Any name you want.

You can tweet a name, but it is way more meaningful if you post here on my website: https://t.co/YdzpZKLf0A https://t.co/gsklCOr22a",Challenge,Writing,2019-01-13 17:29 +0000,130538,2412,0.01847737823469030,12,104,206,96,325,0,130,0,0,0,0,0,0,1539,1539,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084473991497080832,https://twitter.com/hitRECordJoe/status/1084473991497080832,@KiTdYonACiD ¯\_(ツ)_/¯,Response,Response,2019-01-13 15:35 +0000,2462,71,0.028838342810723000,0,3,21,16,0,0,31,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084456790945918976,https://twitter.com/hitRECordJoe/status/1084456790945918976,"Updates ready to install:

REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
REMIND ME TOMORROW
etc.",Joe Status,Joe Status,2019-01-13 14:27 +0000,617302,11066,0.017926395832185900,995,114,7735,1443,2,0,773,1,0,0,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084326438436773888,https://twitter.com/hitRECordJoe/status/1084326438436773888,"This is so fucked up.

But I really really like it. 

https://t.co/uXCSco7sli https://t.co/V6weO52fhl",Inspiration,Illustration,2019-01-13 05:49 +0000,191198,22681,0.11862571784223700,102,68,1024,212,323,0,215,0,0,0,0,0,0,20737,20737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084147374304477184,https://twitter.com/hitRECordJoe/status/1084147374304477184,One of the most disturbing things in life has got to be on hot days when cupcakes look like they have beads of sweat and perspiration all over them.,Joe Status,Joe Status,2019-01-12 17:57 +0000,143589,1400,0.009750050491332900,69,87,859,182,1,0,200,1,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084102542500474880,https://twitter.com/hitRECordJoe/status/1084102542500474880,"Impress us using only 5 words.

There won't be winners or losers, but I want everyone to try. 

Post your impressive sentences here: https://t.co/F50Vn2Ctun",Challenge,Writing,2019-01-12 14:59 +0000,453050,4896,0.010806754221388400,73,723,1003,737,1872,0,487,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083917650378539008,https://twitter.com/hitRECordJoe/status/1083917650378539008,"Always impressed with the high level of quality in photography on @hitRECord.

Every single day there are so many great shots posted from all over the world. 

Just saw this beautiful one. Doesn't say where it's from.

Anyone know where this spot is???? https://t.co/DSWQdn5Y1r https://t.co/wjqcmfcqeP",Inspiration,Photo,2019-01-12 02:44 +0000,145313,3083,0.02121627108379840,47,63,612,177,109,0,220,1,0,0,0,0,0,1854,1854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083876243127205888,https://twitter.com/hitRECordJoe/status/1083876243127205888,"Nah, guy https://t.co/1XR5TXvd8t",Joe Reply,Joe Reply,2019-01-12 00:00 +0000,310349,3184,0.010259417623385300,256,43,2041,501,67,0,271,3,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083842940798205952,https://twitter.com/hitRECordJoe/status/1083842940798205952,I feel really strongly about this... https://t.co/3mF3Ang2sG,Inspiration,Photo Quote,2019-01-11 21:47 +0000,196079,9982,0.05090805236664810,355,44,1488,165,90,0,235,2,0,0,1,0,0,7602,7602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083766242413039616,https://twitter.com/hitRECordJoe/status/1083766242413039616,Mental note: less digital streaming. More vinyl.,Joe Status,Joe Status,2019-01-11 16:43 +0000,256931,4315,0.016794392268741400,392,114,2836,595,0,0,375,1,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083735532352557058,https://twitter.com/hitRECordJoe/status/1083735532352557058,I believe we were all promised Spaceballs: THE FLAMETHROWERRR!!!!,Culture,Movie,2019-01-11 14:41 +0000,118434,955,0.00806356282824189,58,32,648,101,0,0,115,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083592006587211776,https://twitter.com/hitRECordJoe/status/1083592006587211776,Don't worry about it.. https://t.co/hOmujD78Uz,Joe Reply,Joe Reply,2019-01-11 05:10 +0000,513339,7871,0.015332947623305500,437,108,4544,1656,4,0,1107,11,0,0,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083540208635670528,https://twitter.com/hitRECordJoe/status/1083540208635670528,Tu mamá https://t.co/Rls9fOSnjS,Joe Reply,Joe Reply,2019-01-11 01:44 +0000,4938629,159797,0.032356550775529,17617,952,79230,43167,115,0,18594,83,0,0,39,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083540035415076864,https://twitter.com/hitRECordJoe/status/1083540035415076864,Your mom https://t.co/YEfYFnqFlA,Joe Reply,Joe Reply,2019-01-11 01:44 +0000,234433,3747,0.015983244679716600,175,76,1247,702,5,0,1536,6,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083494450368790529,https://twitter.com/hitRECordJoe/status/1083494450368790529,&lt;3 https://t.co/fIB3AYTgRP,Inspiration,Illustration Quote,2019-01-10 22:43 +0000,161067,15380,0.09548821297969170,420,15,1938,145,100,0,273,0,0,0,0,0,0,12489,12489,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083421463066091520,https://twitter.com/hitRECordJoe/status/1083421463066091520,"What is a piece of art you always wanted to make, but couldn't because you needed other artists to help you?",Open Question,Open Question,2019-01-10 17:53 +0000,300652,2207,0.00734071285073773,47,453,879,383,0,0,440,3,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083373114006884354,https://twitter.com/hitRECordJoe/status/1083373114006884354,"My biggest fear = 🕷🕷🕷

What's yours?

Post it here: https://t.co/Z73mM1zmD5",Challenge,Writing,2019-01-10 14:40 +0000,429607,4135,0.009625075941500020,72,646,1290,721,950,0,454,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083145897532448768,https://twitter.com/hitRECordJoe/status/1083145897532448768,"Trying to make it a point to write more often. 

Even just super short things.

I find that having a prompt like this makes it much easier to motivate me to start typing: https://t.co/fov8uvEs3j",Challenge,Writing,2019-01-09 23:38 +0000,106963,1030,0.009629498050727820,29,22,339,90,464,0,85,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083077948809363456,https://twitter.com/hitRECordJoe/status/1083077948809363456,I have an opportunity for ACTORS: https://t.co/pF3OPrgBGQ,Challenge,Acting,2019-01-09 19:08 +0000,75426,772,0.010235197412033000,15,5,113,110,364,0,165,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083042685819092993,https://twitter.com/hitRECordJoe/status/1083042685819092993,"The upside to making it through a break-up is learning to recognize when a relationship isn't worth it. And having the courage to walk away. 

What are some signs that you should leave the one you're with? Post here: https://t.co/5tENjjqr4i",Challenge,Writing,2019-01-09 16:47 +0000,102680,898,0.008745617452278930,23,57,285,92,312,0,126,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1083014861502799872,https://twitter.com/hitRECordJoe/status/1083014861502799872,Appreciation post for the brilliance of Paul Thomas Anderson's THE MASTER https://t.co/wg4IEJt7Af,Culture,Movie,2019-01-09 14:57 +0000,143610,8841,0.06156256528096930,139,18,956,182,324,0,251,1,0,0,2,0,0,6968,6968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082794852452945920,https://twitter.com/hitRECordJoe/status/1082794852452945920,"I don't have a conclusive opinion on this... yet.

I'll consider one side, then choose the other. I'll weigh the pros and cons of each, imagine how much my life would change... then I'm indecisive again. 

Still can't decide... https://t.co/ZhcgC8YTpd",Challenge,Video Q+A,2019-01-09 00:23 +0000,89809,1014,0.01129062788807360,13,10,129,81,683,0,98,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082750797270573056,https://twitter.com/hitRECordJoe/status/1082750797270573056,"Actually, @TailorAndBarber had chimed in earlier with an additional level of detail — ""The Flamingo Kid"" w/ @MattDillon was the first to receive a PG-13 rating, but ""Red Dawn"" was the first to be released. #technicality https://t.co/1s78dKvClz",Culture,Movie,2019-01-08 21:28 +0000,109515,191,0.001744053326028400,8,11,73,71,0,2,24,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082750355874562048,https://twitter.com/hitRECordJoe/status/1082750355874562048,"@TailorAndBarber Ah, just fact-checked that and you're correct... nice additional layer of trivia",Response,Response,2019-01-08 21:26 +0000,1179,28,0.02374893977947410,0,1,12,4,0,0,11,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082749649847443456,https://twitter.com/hitRECordJoe/status/1082749649847443456,@RyW80188657 I believe you are correct,Response,Response,2019-01-08 21:23 +0000,1147,19,0.016564952048823000,0,1,6,0,0,0,12,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082749537368690688,https://twitter.com/hitRECordJoe/status/1082749537368690688,@JesseStern Proof?,Response,Response,2019-01-08 21:23 +0000,935,24,0.025668449197861000,0,1,2,1,0,0,20,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082746208890699776,https://twitter.com/hitRECordJoe/status/1082746208890699776,"Just found out some interesting (but kinda useless) information. 

The PG-13 rating was created in '84 after ""Indiana Jones and the Temple of Doom"" (rated PG) came out. 

First movie to get a PG-13 was ""Red Dawn.""

Okay, you can carry on with your day...",Culture,Movie,2019-01-08 21:09 +0000,200451,3037,0.015150834867374100,235,162,2195,227,3,0,211,3,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082725924804542464,https://twitter.com/hitRECordJoe/status/1082725924804542464,@IamAudreyG @hitRECord Your art is fantastic!!,Response,Response,2019-01-08 19:49 +0000,458,18,0.039301310043668100,1,1,4,2,0,0,10,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082721523767504896,https://twitter.com/hitRECordJoe/status/1082721523767504896,Wait for it (so worth it) https://t.co/nWv7HjZr0g,Retweet,Retweet,2019-01-08 19:31 +0000,154173,473,0.0030679820720878500,34,19,295,48,1,0,74,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082700846666788864,https://twitter.com/hitRECordJoe/status/1082700846666788864,"""The stars look very different today...""
#DavidBowie https://t.co/EKTYkvNiex",Culture,Music,2019-01-08 18:09 +0000,216183,12217,0.056512306703117300,399,35,2308,212,99,79,262,2,0,0,1,0,0,8819,8820,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082685874750406656,https://twitter.com/hitRECordJoe/status/1082685874750406656,@iamwillproject Use ‘em for the best reasons :),Response,Response,2019-01-08 17:10 +0000,762,18,0.023622047244094500,1,0,1,1,0,0,15,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652988810891264,https://twitter.com/hitRECordJoe/status/1082652988810891264,@Asaylant Tomorrow's a new day though...,Response,Response,2019-01-08 14:59 +0000,1041,39,0.037463976945245000,0,1,13,5,0,0,20,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652833625792512,https://twitter.com/hitRECordJoe/status/1082652833625792512,@smolkaye You got this!,Response,Response,2019-01-08 14:58 +0000,882,17,0.01927437641723360,0,1,2,2,0,0,12,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652738117296128,https://twitter.com/hitRECordJoe/status/1082652738117296128,"@NataliaUrbansk3 More creativity as a result... love it, love it",Response,Response,2019-01-08 14:58 +0000,1291,38,0.02943454686289700,0,0,15,4,0,0,19,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652558030585856,https://twitter.com/hitRECordJoe/status/1082652558030585856,@taliebita Sweet!,Response,Response,2019-01-08 14:57 +0000,1044,16,0.01532567049808430,0,0,4,2,0,0,10,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652396583641088,https://twitter.com/hitRECordJoe/status/1082652396583641088,@freetomato Nice move!,Response,Response,2019-01-08 14:57 +0000,1145,21,0.01834061135371180,0,0,5,2,0,0,14,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082652258431614977,https://twitter.com/hitRECordJoe/status/1082652258431614977,@GlenPellett Keep going! Doing great! KEEP GOING!!,Response,Response,2019-01-08 14:56 +0000,1080,37,0.03425925925925930,0,1,9,5,0,0,22,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082647112381333505,https://twitter.com/hitRECordJoe/status/1082647112381333505,"One of my New Year's resolutions is to use my phone less. Anyone else taking on the same one or something similar? 

Feel free to share your successes or failures so far... we're all in it together.",Open Question,Open Question,2019-01-08 14:36 +0000,241167,2262,0.009379392702981750,108,218,1281,320,0,0,332,2,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082413775637172229,https://twitter.com/hitRECordJoe/status/1082413775637172229,Only thing I care about on #NationalBobbleheadDay https://t.co/l612WEWXT0,Joe Status,,2019-01-07 23:08 +0000,73766,731,0.00990971450261638,11,9,127,37,12,13,52,2,0,0,0,0,0,15183,468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082367015376076802,https://twitter.com/hitRECordJoe/status/1082367015376076802,"Encouraging all of you interested in voice acting to try reading this script out loud. 

No previous experience needed. Also, it's short. 

You can record right on your phone here: https://t.co/mpUlLeuAN6",Challenge,Voice Acting,2019-01-07 20:03 +0000,93706,1285,0.013713102682859200,47,3,224,82,799,0,130,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082298849631309825,https://twitter.com/hitRECordJoe/status/1082298849631309825,Beautiful ♥  https://t.co/M5NZi3q5lT https://t.co/ZMXtMKkK8R,Inspiration,Animation,2019-01-07 15:32 +0000,144976,5540,0.038213221498730800,401,21,1474,140,212,0,209,0,0,0,0,0,0,21476,3083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082252510167994369,https://twitter.com/hitRECordJoe/status/1082252510167994369,"Imagine the most tired person ever.

Then picture them waking up on a miserable Monday morning.

https://t.co/a9UYmuwsPw",Challenge,Illustration,2019-01-07 12:28 +0000,128751,1896,0.01472609921476340,28,67,354,119,1172,0,156,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082134987749687296,https://twitter.com/hitRECordJoe/status/1082134987749687296,"Think about your worst break-up. What do you remember the most about it? Why was it so terrible? 

Was it how it ended? Was the reaction especially bad? Maybe there was some regret?

Jot down your experience here for breaking up book project: https://t.co/Anm5DcPXKp",Challenge,Writing,2019-01-07 04:41 +0000,165156,1762,0.010668701106832300,47,107,387,251,758,0,212,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082046414866178048,https://twitter.com/hitRECordJoe/status/1082046414866178048,@McCobbs31 Location?,Response,Response,2019-01-06 22:49 +0000,2199,48,0.021828103683492500,0,2,5,6,0,0,35,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082046228735569920,https://twitter.com/hitRECordJoe/status/1082046228735569920,"@denzyp Gorgeous. Taken in the morning, yeah?",Response,Response,2019-01-06 22:48 +0000,2610,50,0.019157088122605400,0,1,15,11,0,0,22,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082045665897701376,https://twitter.com/hitRECordJoe/status/1082045665897701376,@_vardeaux This shot of yours makes the liquor aisle look quite cinematic.,Response,Response,2019-01-06 22:46 +0000,2447,52,0.02125051082958720,0,1,27,2,0,0,22,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082045394605858817,https://twitter.com/hitRECordJoe/status/1082045394605858817,@AllisonLachaine Macro lens?,Response,Response,2019-01-06 22:45 +0000,2041,15,0.007349338559529640,0,1,3,2,0,0,8,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1082039357224173568,https://twitter.com/hitRECordJoe/status/1082039357224173568,"If you have your phone on you right now (you probably do) just go and find a good photo in your camera roll. Could be of anything, or anyone. Post it here: https://t.co/IafCkEGRHL",Challenge,Photo,2019-01-06 22:21 +0000,260442,6219,0.023878637086184300,50,737,553,331,3737,0,810,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081974182601211904,https://twitter.com/hitRECordJoe/status/1081974182601211904,"I wanna see how many of you I can get to do this simple writing prompt. Takes a few seconds. Just do it on your own or with a friend. Here's all you have to do...

Write a happy story in 3 words.

Post here: https://t.co/9RppBqCYH4",Challenge,Writing,2019-01-06 18:02 +0000,513890,10187,0.019823308490143800,141,1427,1443,808,5643,0,723,1,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081932401322921984,https://twitter.com/hitRECordJoe/status/1081932401322921984,"Worst fucking store.

Every single thing it sells is a useless piece of shit: https://t.co/Uz8JBgeU5A",Challenge,Writing,2019-01-06 15:16 +0000,158220,13284,0.08395904436860070,37,51,376,284,11740,0,793,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081929495534137345,https://twitter.com/hitRECordJoe/status/1081929495534137345,@bipolarJH So you... regret it?,Response,Response,2019-01-06 15:04 +0000,414,18,0.043478260869565200,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081929370317418497,https://twitter.com/hitRECordJoe/status/1081929370317418497,@TennieBam Success!,Response,Response,2019-01-06 15:03 +0000,407,8,0.019656019656019700,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081735604885512193,https://twitter.com/hitRECordJoe/status/1081735604885512193,For fans of Mr. Wes Anderson: https://t.co/qYa3GzniNV,Culture,Movie,2019-01-06 02:14 +0000,100094,1287,0.012857913561252400,16,2,164,93,909,0,103,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081687769179553792,https://twitter.com/hitRECordJoe/status/1081687769179553792,@wirrow Same,Response,Response,2019-01-05 23:03 +0000,1995,62,0.03107769423558900,1,2,24,7,0,0,27,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081682255012118529,https://twitter.com/hitRECordJoe/status/1081682255012118529,"Looking for anyone who regrets getting a bad tattoo. 

(note: especially interested in hearing about exceptionally horrible tattoos)

Info: https://t.co/6iEOWpKb3h)",Challenge,Writing,2019-01-05 22:42 +0000,130782,1332,0.010184887828600300,19,66,220,152,412,0,462,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081676137376317440,https://twitter.com/hitRECordJoe/status/1081676137376317440,Just saw this. Really really great. https://t.co/zrv6PQDpzm,Culture,Sports,2019-01-05 22:17 +0000,206249,1104,0.005352753225470180,74,11,788,80,18,0,131,1,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081641925709508608,https://twitter.com/hitRECordJoe/status/1081641925709508608,Empathy https://t.co/cLIfRIhpSh,HR Reply,HR Reply,2019-01-05 20:01 +0000,173677,599,0.00344893106168347,38,52,368,85,3,0,52,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081626940073623552,https://twitter.com/hitRECordJoe/status/1081626940073623552,"Why, of course. :) 

You can get the Parks playing cards here: https://t.co/ThxC8d9EQd 🌄🏔🗽🌲🌵 https://t.co/ZrzNlLRhqP",Sale,Sale,2019-01-05 19:02 +0000,120251,282,0.0023450948432861300,4,5,90,68,89,0,26,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081601486566633472,https://twitter.com/hitRECordJoe/status/1081601486566633472,"Show your love of the National Parks by getting a set of these beautiful playing cards, all designed by artists around the world: https://t.co/CNBbOeLpJr &lt;3 @NatlParkService https://t.co/6NIYFqEzOs",Sale,Sale,2019-01-05 17:21 +0000,88428,777,0.00878680960781653,23,17,197,45,82,0,38,0,0,0,0,0,0,375,375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081591314855034880,https://twitter.com/hitRECordJoe/status/1081591314855034880,@EinsteinMyMind @MattWConley @hitRECord @GoParks Awesome! :) (would love to see photos of the pages you guys color in),Response,Response,2019-01-05 16:40 +0000,365,8,0.021917808219178100,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081569668270190595,https://twitter.com/hitRECordJoe/status/1081569668270190595,@ViciousLticious It’s ok. It’s all gonna be alright,Response,Response,2019-01-05 15:14 +0000,882,20,0.022675736961451200,0,1,1,2,0,0,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081565685057150976,https://twitter.com/hitRECordJoe/status/1081565685057150976,@johnnykwuhhh Intentional rhymes?,Response,Response,2019-01-05 14:58 +0000,1037,9,0.008678881388621020,0,1,2,2,0,0,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081565423038918656,https://twitter.com/hitRECordJoe/status/1081565423038918656,@liamdude57 Clowns... and leashes. You have my attention.,Response,Response,2019-01-05 14:57 +0000,2319,38,0.016386373436826200,0,0,23,3,0,0,12,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081565180880809984,https://twitter.com/hitRECordJoe/status/1081565180880809984,@lilymatilda Whew. I can now go on w/ life...,Response,Response,2019-01-05 14:56 +0000,1186,14,0.011804384485666100,0,1,4,1,0,0,8,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081558269720576001,https://twitter.com/hitRECordJoe/status/1081558269720576001,"@wewhitley ...and to you, too. 

Oh, oh. You’d pasted that. I see. I see. Well, happy new year to you anyway! :)",Response,Response,2019-01-05 14:29 +0000,1882,29,0.015409139213602600,0,0,18,1,0,0,10,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081558050773729280,https://twitter.com/hitRECordJoe/status/1081558050773729280,"@Synapsesame When you’re ready, contribute here: https://t.co/TiuEkcoLjC The link isn’t going anywhere. :)",Response,Response,2019-01-05 14:28 +0000,1576,44,0.027918781725888300,0,0,1,1,33,0,8,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081557820590284801,https://twitter.com/hitRECordJoe/status/1081557820590284801,@lilymatilda Wait... was that what you had copied or were you just replying to say you didn’t have anything copied? Felt the urge to clarify.,Response,Response,2019-01-05 14:27 +0000,1410,25,0.01773049645390070,0,1,5,3,0,0,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081557539584585728,https://twitter.com/hitRECordJoe/status/1081557539584585728,@Mike_Brindisi Hope Marissa gets the vehicle fixed,Response,Response,2019-01-05 14:26 +0000,1745,24,0.013753581661891100,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081557150881570816,https://twitter.com/hitRECordJoe/status/1081557150881570816,@MCEsoteric Could be cool and comfortable for all involved. Could be (and most likely is) shitty and annoying af.,Response,Response,2019-01-05 14:24 +0000,1490,24,0.016107382550335600,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081556554652864512,https://twitter.com/hitRECordJoe/status/1081556554652864512,@SandriSilverWeb It’s the effort that maters most,Response,Response,2019-01-05 14:22 +0000,2377,30,0.012620950778292000,0,0,20,5,0,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081556427687133184,https://twitter.com/hitRECordJoe/status/1081556427687133184,"@19aplot73 Fair enough, fair enough",Response,Response,2019-01-05 14:22 +0000,1341,30,0.02237136465324380,0,1,7,5,0,0,16,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081551641961291777,https://twitter.com/hitRECordJoe/status/1081551641961291777,"Not all of you will want to do what I'm about to ask. For various reasons. 

And that's ok.

But what I'm daring you to do is paste the latest thing that you copied. Add here: https://t.co/TiuEkc7as4",Challenge,Writing,2019-01-05 14:03 +0000,271324,4681,0.01725243620173670,28,340,437,369,3238,0,269,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081354329766776832,https://twitter.com/hitRECordJoe/status/1081354329766776832,"Love this coloring book we made w/ the @NatlParkService. So proud of how artists took pictures of the National Parks then others illustrated them... and now you can color in these beautiful pages. 

Get a copy here if you'd like: https://t.co/8qjP7RvOR9 https://t.co/yhb4PjmAK6",Sale,Sale,2019-01-05 00:58 +0000,135809,494,0.0036374614348091800,32,5,254,52,113,0,33,3,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
